,Frame,t [s],thickness,q_y,q_y Fehler,Distance,Radius,2R/D,Coverage,Porosity,Particle Density,Fehler Distance,Fehler Radius,Fehler 2R/D,Fehler Coverage,Fehler Porosity,Fehler Particle Density
425,4260,213.0,12.338791800000001,0.189382,0.0009776118,33.1773099195255,17.7749749706833,1.07151393610862,1.04124971936816,0.305833520421227,1049.02787603968,0.171265113208147,0.0611709851905834,9.2187982297177E-4,0.0089584192478782,0.00119445589971709,1.80506776452765
426,4270,213.5,12.3677561,0.1887321,0.0009660173,33.2915561644235,17.8296865169175,1.07112364642005,1.0404913250941,0.30633911660393,1041.84035645281,0.170401427201598,0.060840332686452,9.13750207199207E-4,0.00887618499574113,0.00118349133276548,1.77753865253373
427,4280,214.0,12.3967204,0.1887453,0.00101459,33.2892279022555,17.8427622906678,1.0719841471276,1.04216378030915,0.305224146460565,1041.9860950275,0.178944417356879,0.0639418595411866,9.60398657021034E-4,0.00933682366186835,0.00124490982158245,1.86704635321418
428,4290,214.5,12.4256847,0.18925150000000002,0.0009665993,33.2001876190127,17.8247921521999,1.07377659167156,1.04565185898673,0.302898760675511,1047.58263868129,0.169569478246705,0.0606932454677575,9.14049736167762E-4,0.00890108625242314,0.00118681150032309,1.78350439360936
429,4300,215.0,12.454649,0.1886471,0.001002855,33.306556566094,17.8767126865132,1.07346507892753,1.04504524000625,0.303303173329166,1040.90213249887,0.177058893484661,0.0633555130231111,9.5109671420682E-4,0.00925916560751503,0.00123455541433534,1.84449148363471
430,4310,215.5,12.4836133,0.1880311,0.0009841102000000001,33.4156706373551,17.9296121955278,1.07312598272287,1.04438510692778,0.303743262048144,1034.11539846074,0.174889698108779,0.0625595597170301,9.36081163774329E-4,0.00911010675411074,0.0012146809005481,1.8041049443457
431,4320,216.0,12.5125776,0.1875767,0.001013463,33.4966192878944,17.9724348842176,1.07308947985165,1.04431405766181,0.303790628225458,1029.12330673362,0.180979750008223,0.0647358219333348,9.66303813781143E-4,0.00940391901748382,0.00125385586899784,1.85342563657457
432,4330,216.5,12.5415419,0.186924,0.0009834544999999999,33.6135825639275,18.0281370989206,1.07266977952344,1.04349732569575,0.304335116202831,1021.97380331623,0.176849570058505,0.0632337297744908,9.40597891555157E-4,0.00915017280368362,0.00122002304049115,1.79228766014255
433,4340,217.0,12.570506199999999,0.1868125,0.0009752906,33.6336450033032,18.0491831637324,1.07328142174062,1.04468768081917,0.303541546120552,1020.75495401374,0.175590915037584,0.0628194889787584,9.3387869457189E-4,0.00908998840226375,0.00121199845363517,1.77634921209418
434,4350,217.5,12.5994705,0.1870453,0.000997957,33.5917839538314,18.0480443567423,1.07455110937529,1.04716086554496,0.301892756303362,1023.30060613007,0.179224797090404,0.0641954015136848,9.55522362282322E-4,0.00931166154131868,0.00124155487217583,1.81989782331115
435,4360,218.0,12.6284348,0.186123,0.0009701386,33.7582421687786,18.1214827933113,1.07360345972463,1.0453146917421,0.303123538838598,1013.23391869313,0.175959842663614,0.0629703652854191,9.32666531784901E-4,0.00908091362169207,0.00121078848289228,1.76044396331722
436,4370,218.5,12.6573991,0.18614389999999997,0.0009556124,33.7544518363459,18.1339690597752,1.07446384540299,1.04699079321333,0.302006137857779,1013.46148624657,0.17328621958611,0.0620632592839464,9.19334427127599E-4,0.0089582789146864,0.00119443718862485,1.73427898734913
437,4380,219.0,12.686363400000001,0.1859296,0.0009699988000000001,33.7933567714855,18.161732613018,1.07486999506025,1.04778247238152,0.301478351745656,1011.1293144329,0.176300683249535,0.0631667715111825,9.34603388741808E-4,0.00911050688783195,0.00121473425171093,1.75836126800097
438,4390,219.5,12.7153277,0.18547650000000002,0.0009862489,33.8759104640188,18.2051324382924,1.07481287964962,1.0476711232203,0.301552584519803,1006.20718844161,0.180131064752877,0.0645357294737974,9.52531291259962E-4,0.00928477455668491,0.00123796994089132,1.78346175530346
439,4400,220.0,12.744292,0.18548900000000001,0.0009902496,33.8736275853532,18.2181266200386,1.07565253081521,1.04930865827737,0.300460894481751,1006.3428176311,0.180837387483597,0.064839397837581,9.57077857607686E-4,0.00933638004711604,0.00124485067294881,1.79081701632275
440,4410,220.5,12.773256300000002,0.1851237,0.0010062089999999999,33.9404695734776,18.2558943012157,1.07575967749613,1.04951771377884,0.300321524147443,1002.38295973324,0.184477762431603,0.0661512460728762,9.74518722106448E-4,0.0095074641916341,0.00126766189221788,1.81609513986274
441,4420,221.0,12.802220599999998,0.1846516,0.0009761119,34.027245402583,18.3008096399316,1.07565625271227,1.04931591977762,0.300456053481584,997.276951272493,0.179876043108652,0.0644949301609876,9.47695433437758E-4,0.00924488564910336,0.00123265141988045,1.75728037690584
442,4430,221.5,12.8311849,0.1839719,0.0009652462,34.1529619859315,18.3596829399182,1.07514440167626,1.04831752340086,0.301121651066095,989.948538552623,0.179190500156083,0.0642185543587938,9.40160832686301E-4,0.00916702048751365,0.00122226939833515,1.73132249188322
443,4440,222.0,12.8601492,0.184386,0.0009917788,34.0762601671471,18.3459677324665,1.07675945907667,1.05146940631878,0.299020395787483,994.410079163659,0.183290013434105,0.0657864185731541,9.65282255894072E-4,0.00942610489259441,0.00125681398567925,1.78291705990122
444,4450,222.5,12.889113499999999,0.1843046,0.0009943757,34.0913102938266,18.3651360974211,1.07740863810369,1.05273765178985,0.298174898806768,993.532278102316,0.183932308457526,0.0660567526528306,9.6882097055672E-4,0.00946636473366089,0.00126218196448812,1.78679634060605
445,4460,223.0,12.9180778,0.1835157,0.0009624397,34.2378625217329,18.431516403724,1.07667447943191,1.0513034454444,0.299131036370401,985.045022493574,0.179558904955041,0.0644421635066109,9.41095015287613E-4,0.00918918810618086,0.00122522508082412,1.72200786442288
446,4470,223.5,12.9470421,0.1838604,0.0009906294,34.1736736522905,18.4222202910052,1.07815276042296,1.05419232010173,0.297205119932177,988.748944340422,0.184125814073962,0.0661719182363224,9.68170980234771E-4,0.00946654731476516,0.00126220630863536,1.7757743981894
447,4480,224.0,12.9760064,0.1829088,0.0009353333999999999,34.3514653596743,18.4998355679745,1.0770914937266,1.05211797848056,0.298588014346295,978.540562108564,0.175661711682797,0.0630679118089981,9.17979934023929E-4,0.00896695590018401,0.00119559412002454,1.66797455160698
448,4490,224.5,13.0049707,0.18254700000000001,0.0009924925,34.4195484296076,18.5380440966874,1.07718113354102,1.05229310860717,0.298471260928551,974.673215894456,0.187136154906804,0.0671931784896729,9.76090354977951E-4,0.00953538009475463,0.00127138401263395,1.76640510247795
449,4500,225.0,13.033935000000001,0.1820302,0.0009751747,34.5172686025703,18.586893237343,1.07696199553628,1.0518650024158,0.298756665056132,969.162327171458,0.184916387799007,0.06638264067046,9.61585944629422E-4,0.00939177618303015,0.00125223682440402,1.73066993215179
450,4510,225.5,13.0628993,0.1813388,0.001001022,34.6488744117618,18.6479009154197,1.07639288329029,1.05075359628266,0.299497602478227,961.814027135952,0.191267867447069,0.0686264571073788,9.9031293616977E-4,0.0096672404219621,0.00128896538959495,1.76979407435453
451,4520,226.0,13.0918636,0.18184589999999998,0.0009910867,34.5522516987163,18.6269636241302,1.07819101264664,1.05426712567153,0.297155249552311,967.200826332896,0.188314815531448,0.0676797805514057,9.7938306802043E-4,0.00957651621968826,0.00127686882929177,1.75712856363097
452,4530,226.5,13.1208279,0.1812842,0.0009643119,34.6593101173714,18.6791751772339,1.07787345529834,1.0536461949341,0.297569203377267,961.234921727704,0.184364578887579,0.0662405618933928,9.55595504773084E-4,0.00934116674412029,0.00124548889921604,1.70437775551242
453,4540,227.0,13.149792199999998,0.1815912,0.0009868333,34.6007147217464,18.6718356417767,1.07927456365759,1.05638720682971,0.295741862113524,964.493330262483,0.188032996594656,0.0676464101176421,9.77529086633675E-4,0.00956799368942941,0.00127573249192392,1.74713704175627
454,4550,227.5,13.1787565,0.1805447,0.0009855857,34.8012725224257,18.7576703910483,1.07798761547935,1.05386939518001,0.297420403213329,953.408719572121,0.189978639859856,0.0682648736581785,9.80781286290454E-4,0.00958837899568236,0.00127845053275765,1.73487230635145
455,4560,228.0,13.2077208,0.1804598,0.001003203,34.8176452992832,18.77728928132,1.07860764965094,1.05508206766079,0.296611954892804,952.512261592504,0.193556494117675,0.0695905050649807,9.99356855795377E-4,0.00977559818053209,0.00130341309073761,1.76505267538141
456,4570,228.5,13.236685099999999,0.18042979999999997,0.0009899231,34.8234344170397,18.7930882067179,1.07933571293716,1.05650691528721,0.295662056475194,952.195592809379,0.191057808359609,0.0687385052660099,9.86957582109924E-4,0.00966082654447465,0.00128811020592995,1.74139824840501
457,4580,229.0,13.265649400000001,0.17944300000000002,0.0009802334,35.0149368165913,18.8756714346745,1.07814967843841,1.05418629312685,0.29720913791543,941.808648685945,0.191274168212259,0.0687407276505405,9.815914849512E-4,0.00959774240608562,0.00127969898747808,1.71492209011744
458,4590,229.5,13.2946137,0.1790626,0.001000317,35.089322433493,18.9161421225041,1.07817084005296,1.05422767606908,0.297181549287278,937.819813576898,0.196023322283405,0.0704488766854234,0.00100385062748005,0.00981557907907064,0.00130874387720942,1.74634848828995
459,4600,230.0,13.323578,0.1790971,0.0009928126,35.08256307433,18.9274382823244,1.07902254702557,1.05589391981606,0.296070720122628,938.181227970157,0.194477803719265,0.0699486450363667,9.96914690756279E-4,0.00975546028622437,0.00130072803816325,1.7335812886087
460,4610,230.5,13.352542300000001,0.1786039,0.0009872169,35.1794406907105,18.9759974706414,1.07881177745115,1.05548145656045,0.296345695626366,933.021190518114,0.194451175939703,0.0699254062476592,9.93839084345132E-4,0.00972346377984181,0.00129646183731224,1.71906340853998
461,4620,231.0,13.3815066,0.1787162,0.0009907727,35.1573349656024,18.9817525736388,1.07981748856734,1.05745029718045,0.295033135213036,934.194862763653,0.194906380555732,0.0701544394524803,9.97721236850274E-4,0.00977054575963895,0.00130273943461853,1.72633998579214
462,4630,231.5,13.4104709,0.1784437,0.0009770008999999999,35.2110234610669,19.0147716586351,1.08004651893518,1.05789891728019,0.294734055146542,931.348181578784,0.192784624009609,0.069405454021935,9.85564280724148E-4,0.00965354146519573,0.0012871388620261,1.6997480841592
463,4640,232.0,13.439435199999998,0.1781285,0.000977387,35.2733296871617,19.0508920853639,1.0801867730847,1.05817369127231,0.294550872485125,928.060851443471,0.193543952163443,0.0696878723791629,9.87826680911938E-4,0.00967695801618467,0.00129026106882462,1.69741621247167
464,4650,232.5,13.4683995,0.1783015,0.00100177,35.2391051515528,19.0522344459635,1.08131204603667,1.06037952174582,0.293080318836121,929.864408912373,0.197987556849892,0.0713621100623864,0.00101254146147411,0.00992940229049586,0.00132392030539945,1.74145154680162
465,4660,233.0,13.4973638,0.17770329999999998,0.0009998795,35.3577300319104,19.1086456785656,1.08087513883499,1.05952279615034,0.293651469233104,923.635501236331,0.198946611714254,0.0716788155191316,0.00101362298222258,0.00993599184383377,0.00132479891251117,1.73233362043817
466,4670,233.5,13.526328099999999,0.1770271,0.0010000360000000002,35.4927878679569,19.1709685253959,1.080274031824,1.05834465917162,0.294436893885586,916.619604202626,0.200500745977989,0.0721985830804542,0.00101708808207816,0.00996441373081063,0.00132858849744142,1.72601182249945
467,4680,234.0,13.555292399999999,0.1774052,0.0009854836,35.4171428299711,19.1573743007331,1.08181365124244,1.0613635397426,0.292424306838265,920.539275077769,0.196741772043853,0.0709459782555562,0.00100157681544429,0.00982643464466547,0.0013101912859554,1.70452793707105
468,4690,234.5,13.584256699999997,0.1767755,0.0009957017,35.5433038355405,19.2165090740964,1.08130122979065,1.06035830813137,0.293094461245752,914.0159620838,0.200200412685379,0.0721589841470988,0.0010150854923473,0.00995425054202959,0.00132723340560395,1.71608857425374
469,4700,235.0,13.613221,0.1778632,0.001007334,35.3259432371597,19.151677306025,1.08428398797171,1.06621635137806,0.289189099081291,925.29845024335,0.200069624885086,0.072310763580802,0.00102347958687679,0.0100642514593526,0.00134190019458034,1.74681925786678
470,4710,235.5,13.6421853,0.17676789999999998,0.001018962,35.544831992571,19.2443374928781,1.08282056288241,1.06334021410573,0.291106523929512,913.937372324607,0.204894854194761,0.0739547871169599,0.00104030294941916,0.0102158750848392,0.00136211667797856,1.7561021218193
471,4720,236.0,13.671149599999998,0.17593470000000003,0.000989842,35.7131669146541,19.318701271431,1.08188116263103,1.06149601424428,0.29233599050381,905.341943389919,0.200929052456025,0.0724604522924919,0.00101447811203155,0.00995362993326114,0.00132715065776815,1.69787517741708
472,4730,236.5,13.7001139,0.17582779999999998,0.0009961136999999999,35.734879849373,19.3401698022274,1.08242534373971,1.06256413775815,0.291623908161231,904.242084736758,0.202448096295434,0.073044983407345,0.00102204042262404,0.0100328720747381,0.00133771627663175,1.70759483373855
473,4740,237.0,13.7290782,0.17521070000000002,0.0009723627000000001,35.8607397104149,19.3992062916579,1.08191891457408,1.06157009675472,0.292286602163522,897.90601529825,0.199015503555526,0.0717728791967366,0.00100071665805449,0.00981895098795981,0.00130919346506131,1.66102929669183
474,4750,237.5,13.758042499999998,0.1750567,0.0009856978,35.8922869400576,19.4242224157965,1.08236192629554,1.06243963378514,0.291706910809905,896.328294789056,0.202099938327316,0.0729150928507214,0.00101574877316252,0.00997052583205728,0.0013294034442743,1.68232888401553
475,4760,238.0,13.7870068,0.17531359999999999,0.0010048639999999998,35.8396913141912,19.4188501125332,1.08365052267311,1.06497089581285,0.29001940279143,898.960992651798,0.20542625085985,0.074203421371685,0.00103521289735974,0.0101736822304914,0.00135649096406552,1.71755744927957
476,4770,238.5,13.8159711,0.1750325,0.0009893122999999999,35.8972494089931,19.4532391728658,1.08382895587495,1.06532163953994,0.289785573640038,896.080493414622,0.202897121257393,0.0733019250274775,0.00102099640270925,0.0100356200653501,0.00133808267538001,1.68826447264585
477,4780,239.0,13.844935399999999,0.1750424,0.0009986171,35.8952191422169,19.4660898350698,1.0846062679236,1.06685026504839,0.288766489967738,896.181862563395,0.204782267860045,0.0740360437602046,0.00103128000788731,0.0101439700497028,0.00135252933996037,1.70423953028077
478,4790,239.5,13.8738997,0.17432,0.0009764226,36.043972620351,19.5334350852427,1.0838669361442,1.0653963042948,0.289735797136799,888.800041199888,0.20189392760608,0.0729420509135074,0.00101184810678059,0.00994604778061345,0.00132613970408179,1.65948532795721
479,4800,240.0,13.902864000000001,0.1735489,0.0010035060000000001,36.204120609117,19.604875989277,1.08301904089559,1.06373006447,0.290846623686666,880.954264586962,0.209341875724782,0.0755737458222454,0.00104371746296766,0.010251284624257,0.00136683794990094,1.69797079332031
480,4810,240.5,13.9318283,0.1740445,0.0009653826,36.1010276520062,19.5812203060765,1.08480126908456,1.06723391715862,0.288510721894252,885.992894387,0.200243638479616,0.0724081843829326,0.00100285489212256,0.00986614585881556,0.00131548611450874,1.63812918336948
481,4820,241.0,13.960792600000001,0.1736906,0.001023509,36.1745846187392,19.6213883318716,1.08481623430763,1.06726336311201,0.288491091258662,882.393423010606,0.213166474918857,0.0770821508673684,0.00106541860369335,0.0104817959589773,0.00139757279453031,1.73323064113652
482,4830,241.5,13.989756900000001,0.17318270000000002,0.0009938188,36.28067530521,19.6733191218378,1.08450677702864,1.06665454975041,0.288896966833063,877.240439930588,0.208198724208673,0.0752643091243407,0.00103725066431623,0.010201763269344,0.0013602351025792,1.67803143024349
483,4840,242.0,14.0187212,0.1724342,0.001008758,36.4381619607919,19.7438168402908,1.08368895563588,1.06504643808731,0.289969041275126,869.673916055692,0.213167036372393,0.0770022543407981,0.00105661551238032,0.0103843873469037,0.00138458497958716,1.69589427969724
484,4850,242.5,14.047685500000002,0.1728218,0.001007522,36.3564394490717,19.7278531914987,1.08524671229885,1.06811055645326,0.287926295697823,873.588040547598,0.211951921497217,0.0766733753234263,0.00105446760581204,0.0103781745518496,0.00138375660691328,1.6976237368754
485,4860,243.0,14.076649800000002,0.172819,0.00101632,36.3570284932767,19.7416157773478,1.08598620929642,1.06956669292632,0.286955538049119,873.55973362453,0.213809680638628,0.0773981215292074,0.00106441759319687,0.0104832418248271,0.00139776557664362,1.71242017848593
486,4870,243.5,14.1056141,0.1716595,0.0009921293,36.6026075293216,19.8440062684263,1.08429467777833,1.06623737484225,0.2891750834385,861.877052956243,0.211549721315981,0.0764607456361358,0.00104447129312966,0.0102707718898564,0.00136943625198085,1.6604450035012
487,4880,244.0,14.1345784,0.1726333,0.0009969456,36.396137403268,19.7828332191906,1.08708421445921,1.07173059415134,0.285512937232439,871.683401890085,0.210185225221226,0.0761630134835163,0.00104630626925644,0.0103152858324994,0.00137537144433325,1.67797084360772
488,4890,244.5,14.163542699999999,0.1723135,0.0009667614,36.4636857076177,19.8208228999314,1.08715411046836,1.0718684162237,0.285421055850864,868.456838428486,0.20457876976474,0.0741362168214321,0.00101657601779329,0.0100228267149141,0.00133637689532188,1.6241531645493
489,4900,245.0,14.192507,0.1717399,0.0009832328,36.5854720258926,19.8784638421224,1.08668620309471,1.07094595785058,0.28603602809961,862.684595129616,0.209456486811393,0.0758711581222099,0.00103690281853564,0.0102188366709009,0.00136251155612012,1.64632639238398
490,4910,245.5,14.221471300000001,0.1714951,0.0009705753,36.6376958127643,19.910902733359,1.08690802146036,1.07138321329147,0.285744524472356,860.226987130464,0.207350779146357,0.0751237417034101,0.0010252247041862,0.0101058094726451,0.00134744126301934,1.6228161739553
491,4920,246.0,14.2504356,0.1713166,0.001006377,36.675869747471,19.9382483119712,1.08726792025681,1.07209284715176,0.285271435232159,858.437191317324,0.21544760851459,0.0780830910779872,0.00106450224105962,0.0104964491010411,0.00139952654680548,1.68092573493823
492,4930,246.5,14.279399900000001,0.17024779999999998,0.0010033169999999999,36.9061174780502,20.0351638283654,1.08573673945959,1.06907535338819,0.287283097741207,847.759467680074,0.217497877034093,0.0787151452834597,0.00106642408714863,0.0105005906717089,0.00140007875622785,1.66535972042785
493,4940,247.0,14.3083642,0.170156,0.00101578,36.9260285101882,20.0559113724319,1.08627503046521,1.07013567727975,0.286576215146836,846.845466592821,0.220437253109376,0.0798184946123514,0.00108078905087679,0.0106473120574377,0.00141964160765836,1.68513734074546
494,4950,247.5,14.3373285,0.1709619,0.001010179,36.7519623213101,20.006315180687,1.08872092356748,1.07496020910241,0.283359860598392,854.886193215664,0.217159849918483,0.0788088241216753,0.00107217164940305,0.0105862010684921,0.00141149347579895,1.68378272152335
495,4960,248.0,14.366292800000002,0.16998039999999998,0.0009925258,36.9641753236231,20.0967698140503,1.08736470585923,1.07228372516533,0.285144183223112,845.098489324454,0.215836047476176,0.0782308334259169,0.00105819800849068,0.01043521549295,0.00139136206572667,1.6448603372223
496,4970,248.5,14.3952571,0.16994589999999998,0.001009809,36.9716792648695,20.1129882161878,1.08802135126706,1.07357919260457,0.284280538263622,844.75547402299,0.219683643246343,0.0796734981253852,0.00107749363444645,0.010631912184062,0.00141758829120826,1.6731632055999
497,4980,249.0,14.4242214,0.16934100000000002,0.0010095710000000001,37.1037451484259,20.1743692223232,1.08745729799619,1.07246634883925,0.285022434107164,838.752585092996,0.221203755105033,0.0801832126110435,0.00108052721214917,0.0106563179645803,0.00142084239527737,1.66681486091165
498,4990,249.5,14.453185699999999,0.169492,0.001000357,37.0706895144289,20.1758717949932,1.08850804013992,1.07453986475965,0.283640090160233,840.249069789209,0.21879453750375,0.0793865377371753,0.00107074536213139,0.0105700512461883,0.00140934016615844,1.6530751475136
499,5000,250.0,14.48215,0.1692928,0.0009960094,37.1143090974902,20.2051745548931,1.0888077965735,1.07513176592376,0.283245489384162,838.275180081188,0.218356603090065,0.0792494572925897,0.00106764020696736,0.0105423005299956,0.00140564007066608,1.64395642568685
500,5010,250.5,14.511114300000001,0.16859570000000001,0.000985334,37.2677672513569,20.2743299486197,1.08803566427133,1.07360743882349,0.284261707451004,831.385832042117,0.217806255894121,0.078993658104737,0.00105981205651461,0.0104575809873928,0.00139434413165237,1.6196394242348
501,5020,251.0,14.5400786,0.1699119,0.0009976384,36.9790774347152,20.1829032703664,1.09158500808996,1.08062341714845,0.279584388567699,844.417498078482,0.217122800965944,0.0790026648163082,0.00106820762302391,0.0105748078551935,0.00140997438069247,1.65266690505495
502,5030,251.5,14.569042900000001,0.1687481,0.0009890253999999998,37.2341099377094,20.2890477633992,1.08980973614471,1.07711138565227,0.281925742898485,832.889553272252,0.218227526560519,0.079275494380144,0.0010645547122352,0.0105215063067307,0.00140286750756409,1.62717668837142
503,5040,252.0,14.598007199999998,0.1681735,0.0009850968,37.3613280759429,20.3487030558874,1.08929227646969,1.07608876791116,0.282607488059224,827.227106825099,0.218848538749336,0.0794633409921099,0.00106344374095305,0.0105055354716531,0.00140073806288708,1.6151945774387
504,5050,252.5,14.6269715,0.1677105,0.0009936565,37.4644718558444,20.3996110733898,1.08901100498004,1.07553311536514,0.28297792308991,822.678483866152,0.221970693418878,0.0805761759720698,0.00107536783491985,0.0106205879680344,0.00141607839573792,1.62474387491888
505,5060,253.0,14.6559358,0.1679933,0.0009689669999999999,37.4014041463534,20.3901519414712,1.09034152095914,1.07816281914444,0.281224787237043,825.455288299135,0.215727212760745,0.0784054457579422,0.00104816179428903,0.0103645422404537,0.00138193896539383,1.58704530545236
506,5070,253.5,14.684900099999998,0.1678088,0.0009923461,37.4425257029404,20.4185279636055,1.09065975546634,1.07879227088564,0.280805152742906,823.643158050374,0.221418330596862,0.0804973541015128,0.00107494556777711,0.0106324906950004,0.00141766542600005,1.62355227235396
507,5080,254.0,14.7138644,0.1679091,0.00100075,37.4201595219055,20.4238061068169,1.0915937488113,1.08064072311347,0.279572851257685,824.628042005678,0.223026772471218,0.0811515435490474,0.00108432920364145,0.0107344907021697,0.00143126542695596,1.63828030173704
508,5090,254.5,14.742828699999999,0.1674891,0.0009815211,37.5139952819592,20.4713504059622,1.09139803703111,1.08025326182484,0.279831158783439,820.507829181625,0.219839845784253,0.0799775920500518,0.00106597006595714,0.0105508494764227,0.0014067799301897,1.60278240406283
509,5100,255.0,14.771792999999999,0.16731279999999998,0.0009621348,37.5535243399165,20.4991354212717,1.09172898051982,1.08090848929205,0.279394340471965,818.781395668533,0.215952112630239,0.0785870599209711,0.00104633401661105,0.0103596345006012,0.00138128460008016,1.56947162114966
510,5110,255.5,14.8007573,0.16710260000000002,0.0009767862,37.600763286625,20.5297231346445,1.09198438223977,1.08141428914523,0.279057140569845,816.725369622843,0.219792550731359,0.0800033442437619,0.00106385266216417,0.0105355487598624,0.00140473983464833,1.59136975374708
511,5120,256.0,14.8297216,0.1671891,0.0009870194,37.5813094704116,20.5360199544921,1.09288474743864,1.0831983241784,0.277867783881067,817.571137785353,0.221865429772036,0.0808244480605926,0.00107532772539801,0.0106579691300805,0.00142106255067741,1.60887397139769
512,5130,256.5,14.8586859,0.1670148,0.0009840371000000001,37.6205300798467,20.5636757431946,1.09321562984625,1.08385432294983,0.277430451366782,815.867338105537,0.221656986807368,0.0807729608141458,0.00107352236455349,0.0106432969291545,0.0014191062572206,1.60234048993281
513,5140,257.0,14.887650199999998,0.16702129999999998,0.0009915535,37.6190659944545,20.5764949128945,1.09393970152941,1.08529054119931,0.276472972533796,815.930844344425,0.223332692019116,0.0814374994830508,0.00108239661632024,0.0107383872061335,0.00143178496081779,1.61464253255457
514,5150,257.5,14.9166145,0.1655714,0.0009788347,37.9484941673477,20.7098582473664,1.09147193857225,1.08039956057379,0.279733626284143,801.82625668789,0.224346130453372,0.0816225019723752,0.00107543795561994,0.010645282334936,0.00141937097799147,1.58009447569088
515,5160,258.0,14.9455788,0.16520620000000003,0.0010195080000000001,38.0323820000677,20.7537829255466,1.09137434123951,1.08020635468845,0.279862430207702,798.292989402816,0.234702557822437,0.085382783143563,0.00112250112474432,0.0111101461916049,0.00148135282554732,1.64212176266203
516,5170,258.5,14.974543099999998,0.16535279999999997,0.0009970151,37.9986629024703,20.754904657719,1.09240184113793,1.08224128322585,0.278505811182767,799.710389923344,0.229117624216661,0.0834295048438096,0.00109779527055919,0.0108758454772618,0.00145011273030158,1.60731747387094
517,5180,259.0,15.0035074,0.1658717,0.001018003,37.8797908695672,20.7249418200067,1.09424795355231,1.0859022570705,0.276065161953001,804.737469447561,0.232479324348831,0.084796674970644,0.00111928647207461,0.0111074980984755,0.0014809997464634,1.64630285156143
518,5190,259.5,15.0324717,0.1648541,0.0009945922,38.1136126258285,20.8235233751526,1.09270792981934,1.08284785162275,0.278101432251502,794.893850228208,0.22994576314129,0.0837545196042821,0.00109874810906175,0.0108883352715193,0.00145177803620257,1.59857559556186
519,5200,260.0,15.061435999999999,0.1648375,0.0009678328,38.1174508663356,20.8382878256813,1.09337258143278,1.08416556048128,0.277222959679145,794.73377445738,0.223804165926006,0.0815671128779759,0.00106994448768365,0.0106093474893372,0.00141457966524496,1.55540944705676
520,5210,260.5,15.090400299999999,0.1655241,0.0009800863000000001,37.9593382907962,20.7939349770978,1.09558996091033,1.08856743444329,0.274288377037805,801.368194914092,0.22476139375399,0.0820821088656954,0.00108118466445446,0.0107425447323987,0.00143233929765316,1.58166291009593
521,5220,261.0,15.1193646,0.1648209,0.0009813863,38.1212898799824,20.8663703267384,1.09473579684382,1.08687071804428,0.275419521303816,794.573714806208,0.226984027065399,0.0828291799134197,0.00108639004837181,0.0107858492921692,0.0014381132389559,1.57703252045285
522,5230,261.5,15.1483289,0.16439089999999998,0.0009791192,38.2210043693391,20.9160808300054,1.0944809627653,1.086364770469,0.27575681968733,790.433208213479,0.227645929435898,0.0830513786728676,0.00108646253602236,0.0107840580487302,0.00143787440649735,1.56928461465814
523,5240,262.0,15.1772932,0.1637286,0.0009639853,38.3756124903016,20.9858063365004,1.09370534955261,1.08482559282954,0.27678293811364,784.077024696952,0.225944192518272,0.082372124019193,0.00107323530067449,0.0106452173958557,0.00141936231944743,1.53880410605437
524,5250,262.5,15.206257500000001,0.16351400000000002,0.0009826905,38.4259776360409,21.0175168023492,1.09392229399708,1.0852560016724,0.276495998885064,782.022983339311,0.230933395159741,0.0842077297978925,0.0010957135638224,0.0108703308066532,0.00144937744088709,1.5666070520143
525,5260,263.0,15.2352218,0.1629787,0.001006625,38.5521869249147,21.0768778747509,1.0934206101356,1.08426081110318,0.277159459264549,776.911106869965,0.238114521488343,0.08678644178931,0.00112557093010492,0.0111614180153269,0.00148818906871026,1.59950992154799
526,5270,263.5,15.2641861,0.1629547,0.0010013539999999999,38.5578648985245,21.0922968536152,1.09405937850166,1.08552801569714,0.276314656201906,776.682310178328,0.236937457143593,0.0864078823687607,0.00112049620221668,0.0111175868777273,0.00148234491703031,1.59090008455583
527,5280,264.0,15.293150400000002,0.162641,0.0009656069,38.6322348434871,21.1327596744813,1.09404800214627,1.08550544052705,0.276329706315303,773.694845281196,0.229361308202062,0.0836440936693736,0.00108256866329693,0.0107411573481928,0.00143215431309237,1.53115364739509
528,5290,264.5,15.3221147,0.1627434,0.001010307,38.6079270015226,21.1372214774664,1.09496795705363,1.08733175145567,0.275112165696218,774.669400195531,0.239677055445119,0.0874795652511239,0.00113292233027267,0.0112502143437453,0.00150002857916604,1.60304282222473
529,5300,265.0,15.351079,0.16287349999999998,0.000984284,38.5770877839525,21.1392675006961,1.09594936865554,1.08928175960883,0.27381216026078,775.908464556134,0.233130682844907,0.0851664748927037,0.00110384790279752,0.0109713224012789,0.00146284298683718,1.56300091201079
530,5310,265.5,15.380043300000002,0.1621736,0.0009953428999999998,38.7435766806656,21.2133699546894,1.09506513193325,1.08752475440142,0.274983497065723,769.254324757914,0.237789282409135,0.0867982506378903,0.00112016310927233,0.0111244991259129,0.00148326655012173,1.57376998155492
531,5320,266.0,15.4090076,0.1622708,0.0009763961,38.7203693281822,21.2182008719985,1.09597099615241,1.08932475186917,0.273783498753884,770.176718141432,0.232983491808734,0.0851143832015614,0.00109909053914437,0.0109242537716637,0.00145656716955516,1.54473785775402
